ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_SNHFKH,0.05933140847809387,0.06974734647808034,0.047233621287502345,0.05933140847809387,0.06974734647808034,0.047233621287502345
ID_DV8HKK,0.9300134162414302,0.9204812015829074,0.9003309463343927,0.9300134162414302,0.9204812015829074,0.9003309463343927
ID_T01I6W,0.05134121141502819,0.06124415826526207,0.04066145659194405,0.05134121141502819,0.06124415826526207,0.04066145659194405
ID_BRKSWO,0.013634123355151993,0.1010198835118242,0.10943219212230773,0.013634123355151993,0.1010198835118242,0.10943219212230773
ID_RIFSHG,0.006770167233931975,0.007686137761991267,0.004610675871580456,0.006770167233931975,0.007686137761991267,0.004610675871580456
ID_JJZHX4,0.963647778908947,0.951656435120986,0.9560318778113448,0.963647778908947,0.951656435120986,0.9560318778113448
ID_0HL0VZ,0.05694152134660105,0.06826056441607012,0.04458526834580891,0.05694152134660105,0.06826056441607012,0.04458526834580891
ID_66WTJJ,0.027202332604900487,0.023134853035501897,0.01662326712196331,0.027202332604900487,0.023134853035501897,0.01662326712196331
ID_E91V1S,0.05871733446072524,0.05411975805833806,0.02893575507902907,0.05871733446072524,0.05411975805833806,0.02893575507902907
ID_XG3GAF,0.009050391906723803,0.012080480015071754,0.009401170446216332,0.009050391906723803,0.012080480015071754,0.009401170446216332
ID_113JPM,0.9182513066005962,0.9065986092247227,0.895454599125916,0.9182513066005962,0.9065986092247227,0.895454599125916
ID_C6SVLO,0.019994610014368835,0.029719607298760758,0.02937428311434755,0.019994610014368835,0.029719607298760758,0.02937428311434755
ID_ARPIFI,0.9762266203705852,0.9693172511858253,0.9692387914365054,0.9762266203705852,0.9693172511858253,0.9692387914365054
ID_2FRFL1,0.07069812329887891,0.06792263843265806,0.056471974409686945,0.07069812329887891,0.06792263843265806,0.056471974409686945
ID_0AGZMC,0.8632028274738127,0.8676716871026795,0.8314479281295831,0.8632028274738127,0.8676716871026795,0.8314479281295831
ID_Z2QOGN,0.9311054760163463,0.9311103925649711,0.9223012176957862,0.9311054760163463,0.9311103925649711,0.9223012176957862
ID_OSG8GM,0.04604682325255665,0.049724827728585136,0.041402021286227414,0.04604682325255665,0.049724827728585136,0.041402021286227414
ID_39QOX4,0.03978348364499441,0.043346001934034775,0.03401544182904536,0.03978348364499441,0.043346001934034775,0.03401544182904536
ID_VIEIWS,0.9635016237567107,0.9524963114169023,0.9491484585788295,0.9635016237567107,0.9524963114169023,0.9491484585788295
ID_Y0UI9R,0.07368498920286329,0.07513541891722132,0.051634484874098344,0.07368498920286329,0.07513541891722132,0.051634484874098344
ID_6FGRFY,0.03099835840821367,0.03504971437301482,0.024685249576009823,0.03099835840821367,0.03504971437301482,0.024685249576009823
ID_TNP5US,0.03301388672476562,0.03153983840529734,0.019777328973482246,0.03301388672476562,0.03153983840529734,0.019777328973482246
ID_9DFF93,0.08226911989862558,0.1067407867299175,0.07644429751090694,0.08226911989862558,0.1067407867299175,0.07644429751090694
ID_C3Q49L,0.007709852630332328,0.007739479602641409,0.006079486534921848,0.007709852630332328,0.007739479602641409,0.006079486534921848
ID_GF4OWA,0.007298881308390672,0.008189317792075901,0.0063610677600948,0.007298881308390672,0.008189317792075901,0.0063610677600948
ID_9Q8VQ7,0.8968061022439674,0.8809068033741296,0.8828733601171044,0.8968061022439674,0.8809068033741296,0.8828733601171044
ID_7Q438J,0.011125377971561455,0.016202935133797787,0.008948159715707265,0.011125377971561455,0.016202935133797787,0.008948159715707265
ID_PK1MO2,0.5558200800464659,0.5571821677245425,0.4636451767518429,0.5558200800464659,0.5571821677245425,0.4636451767518429
ID_PILYKK,0.2639492620604502,0.22101745991139415,0.1905918182368697,0.2639492620604502,0.22101745991139415,0.1905918182368697
ID_2ID2GS,0.007103780943830094,0.010966627503405234,0.009476933421687603,0.007103780943830094,0.010966627503405234,0.009476933421687603
ID_5SB0D3,0.011022273284277464,0.009360858298681916,0.008618723428393829,0.011022273284277464,0.009360858298681916,0.008618723428393829
ID_YJL53D,0.013187751886078396,0.012082880736937444,0.010372356692529377,0.013187751886078396,0.012082880736937444,0.010372356692529377
ID_DRSSHS,0.022100082656457416,0.026267125026409526,0.015086844122383026,0.022100082656457416,0.026267125026409526,0.015086844122383026
ID_E9JBCD,0.0071596270187044755,0.0073188132220280725,0.00476008241462984,0.0071596270187044755,0.0073188132220280725,0.00476008241462984
ID_JTZZE4,0.018854593411866013,0.018776358829152028,0.01554889311906196,0.018854593411866013,0.018776358829152028,0.01554889311906196
ID_O17XF5,0.04376170688920189,0.03576081397945794,0.03307376916082704,0.04376170688920189,0.03576081397945794,0.03307376916082704
ID_T8F7OF,0.1048411656444522,0.08977014666787418,0.049220659634050826,0.1048411656444522,0.08977014666787418,0.049220659634050826
ID_LOPTN6,0.013280453725425974,0.012500857378338441,0.011434239582603265,0.013280453725425974,0.012500857378338441,0.011434239582603265
ID_AXX6Z2,0.11189132420667526,0.16749763099511908,0.11528242467337119,0.11189132420667526,0.16749763099511908,0.11528242467337119
ID_F7Q144,0.010601654754387244,0.009709875617849258,0.008087789064988266,0.010601654754387244,0.009709875617849258,0.008087789064988266
ID_2QVS92,0.0038034797356947397,0.005619727738547339,0.002832116217544584,0.0038034797356947397,0.005619727738547339,0.002832116217544584
ID_LVG9HV,0.08226911989862558,0.1067407867299175,0.07644429751090694,0.08226911989862558,0.1067407867299175,0.07644429751090694
ID_IJ59KX,0.9731592921692994,0.9631134606615119,0.9639935548890486,0.9731592921692994,0.9631134606615119,0.9639935548890486
ID_A6V9MH,0.9422278805070504,0.9378201170858864,0.9362466727016789,0.9422278805070504,0.9378201170858864,0.9362466727016789
ID_QOR7TR,0.9477672264092463,0.9432874185762268,0.9420565087923701,0.9477672264092463,0.9432874185762268,0.9420565087923701
ID_24QO6J,0.011357466886077801,0.06407107995827394,0.0651461082009454,0.011357466886077801,0.06407107995827394,0.0651461082009454
ID_BMBJLO,0.007872501123859905,0.07716917934062889,0.04846151008199467,0.007872501123859905,0.07716917934062889,0.04846151008199467
ID_F3X0RO,0.0038901375469579482,0.03618306856459887,0.05805005326402667,0.0038901375469579482,0.03618306856459887,0.05805005326402667
ID_EDUW90,0.3335481829385259,0.35106549344657034,0.24529320444726538,0.3335481829385259,0.35106549344657034,0.24529320444726538
ID_BDGK61,0.009755468128310947,0.009734470134000516,0.008239943175741662,0.009755468128310947,0.009734470134000516,0.008239943175741662
ID_32G5PS,0.09462665190787706,0.12350636282703276,0.1055211343004491,0.09462665190787706,0.12350636282703276,0.1055211343004491
ID_5NTDEO,0.006584134725612269,0.043803204986318636,0.04242943912961296,0.006584134725612269,0.043803204986318636,0.04242943912961296
ID_TRBT9N,0.21227285309603688,0.26902960426442346,0.29771669402757667,0.21227285309603688,0.26902960426442346,0.29771669402757667
ID_KJ9I4F,0.01102814170408261,0.00986486661415562,0.00855480697967409,0.01102814170408261,0.00986486661415562,0.00855480697967409
ID_244C3M,0.6415393526135608,0.6634577459597562,0.5792474160705751,0.6415393526135608,0.6634577459597562,0.5792474160705751
ID_1YE9IE,0.3492617242114994,0.29191384465965986,0.22797495368051332,0.3492617242114994,0.29191384465965986,0.22797495368051332
ID_4N26QU,0.007491149609940111,0.011388509413462764,0.010908604226864573,0.007491149609940111,0.011388509413462764,0.010908604226864573
ID_XE8AFB,0.9816389309493425,0.974358294513192,0.9752377251266764,0.9816389309493425,0.974358294513192,0.9752377251266764
ID_PIC1F3,0.005560584813296045,0.007822156760686816,0.004720105804284852,0.005560584813296045,0.007822156760686816,0.004720105804284852
ID_ES3OU4,0.012187529204278975,0.29198099146086737,0.5540492341799512,0.012187529204278975,0.29198099146086737,0.5540492341799512
ID_3C50J2,0.9567891439614941,0.9521973117762955,0.9478930630530984,0.9567891439614941,0.9521973117762955,0.9478930630530984
ID_KNVSMT,0.011054252273943375,0.010417551976061186,0.00892168190724,0.011054252273943375,0.010417551976061186,0.00892168190724
ID_YOP0RH,0.026152215930184148,0.02693185420929787,0.02747532964270733,0.026152215930184148,0.02693185420929787,0.02747532964270733
ID_5ETZMP,0.006283382701047387,0.006550635923160431,0.004817549560528307,0.006283382701047387,0.006550635923160431,0.004817549560528307
ID_7W1M29,0.005955742966356668,0.006653103167635986,0.004057711376847954,0.005955742966356668,0.006653103167635986,0.004057711376847954
ID_AODELD,0.02073105308455216,0.19941345205586228,0.5839769838921526,0.02073105308455216,0.19941345205586228,0.5839769838921526
ID_YQSO1A,0.03262091523662085,0.032212574437460166,0.02111860646588997,0.03262091523662085,0.032212574437460166,0.02111860646588997
ID_8BQXG9,0.06861395996876217,0.10077901371866439,0.06294000489665344,0.06861395996876217,0.10077901371866439,0.06294000489665344
ID_2IPWH0,0.01092279008060802,0.009471161295145475,0.008024217819308187,0.01092279008060802,0.009471161295145475,0.008024217819308187
ID_6JBW2L,0.08226911989862558,0.1067407867299175,0.07644429751090694,0.08226911989862558,0.1067407867299175,0.07644429751090694
ID_8XBH4U,0.027474874981425874,0.034800032678229925,0.024984701904223958,0.027474874981425874,0.034800032678229925,0.024984701904223958
ID_PH9G36,0.037824200049797876,0.0677270903109981,0.049131101288393195,0.037824200049797876,0.0677270903109981,0.049131101288393195
ID_O98OVF,0.034556283790037945,0.03890527328192038,0.029487412066085576,0.034556283790037945,0.03890527328192038,0.029487412066085576
ID_O4ZH53,0.3589002031315234,0.3848090956622742,0.32638942084452666,0.3589002031315234,0.3848090956622742,0.32638942084452666
ID_C1E0NJ,0.9623106833879683,0.9513764192058248,0.9501936093436467,0.9623106833879683,0.9513764192058248,0.9501936093436467
ID_ESL02P,0.0019099709270427338,0.03213790575753982,0.04919195057480155,0.0019099709270427338,0.03213790575753982,0.04919195057480155
ID_81VM1B,0.008495424290764886,0.07523221573873509,0.0649996566809502,0.008495424290764886,0.07523221573873509,0.0649996566809502
ID_FC2YM3,0.020359727131839405,0.025911248248496596,0.013395013459412587,0.020359727131839405,0.025911248248496596,0.013395013459412587
ID_MMON01,0.8107353293712606,0.8521038889814541,0.7622166062078084,0.8107353293712606,0.8521038889814541,0.7622166062078084
ID_9Y43YT,0.009716520189561534,0.01012263578189962,0.008491799689020134,0.009716520189561534,0.01012263578189962,0.008491799689020134
ID_FFOI15,0.02862521507395824,0.026753687191122602,0.016461764058110385,0.02862521507395824,0.026753687191122602,0.016461764058110385
ID_41RB0Z,0.016989730520157773,0.02275891861216425,0.011909710865778333,0.016989730520157773,0.02275891861216425,0.011909710865778333
ID_VNTDEU,0.8892468513289226,0.8821123772143518,0.8494620465019629,0.8892468513289226,0.8821123772143518,0.8494620465019629
ID_9WYWTK,0.03276572084441856,0.04308735241270933,0.03270436783602235,0.03276572084441856,0.04308735241270933,0.03270436783602235
ID_50WCNL,0.025515908483036188,0.02404772076463449,0.012388070741408604,0.025515908483036188,0.02404772076463449,0.012388070741408604
ID_A3Y5MU,0.06354517776874442,0.05280375782666589,0.03258218078613477,0.06354517776874442,0.05280375782666589,0.03258218078613477
ID_9IX5BB,0.03657945382224389,0.04281266220763405,0.032713811420634946,0.03657945382224389,0.04281266220763405,0.032713811420634946
ID_6P4T96,0.027077873165021357,0.05250236690874086,0.02561995271791061,0.027077873165021357,0.05250236690874086,0.02561995271791061
ID_LXKJWI,0.005156429067965677,0.005231422718118329,0.0033666381138939784,0.005156429067965677,0.005231422718118329,0.0033666381138939784
ID_UW7H8L,0.03511317674793658,0.03987616675715967,0.02386364075253123,0.03511317674793658,0.03987616675715967,0.02386364075253123
ID_Y9HC7E,0.026927796541130807,0.028709482555925467,0.018226058230192826,0.026927796541130807,0.028709482555925467,0.018226058230192826
ID_VYK8MX,0.9316321994423027,0.9159033050052183,0.9197007817769287,0.9316321994423027,0.9159033050052183,0.9197007817769287
ID_L3KEUB,0.05585276833232824,0.11530307871924698,0.13620283646402773,0.05585276833232824,0.11530307871924698,0.13620283646402773
ID_5JN269,0.9295551368297739,0.8969239301669498,0.9011128143145952,0.9295551368297739,0.8969239301669498,0.9011128143145952
ID_T8WOB6,0.9764202618380013,0.9737126052130498,0.9744193125209186,0.9764202618380013,0.9737126052130498,0.9744193125209186
ID_I9040J,0.8590405318819163,0.8638443210161844,0.855419852087823,0.8590405318819163,0.8638443210161844,0.855419852087823
ID_9488U4,0.011736814934658238,0.11408362430508369,0.09671029220504668,0.011736814934658238,0.11408362430508369,0.09671029220504668
ID_VYOUJS,0.9283531438487624,0.9063331330889268,0.9129479511215348,0.9283531438487624,0.9063331330889268,0.9129479511215348
ID_I5Q4PP,0.009615644178183707,0.009990920779972172,0.00860458064251376,0.009615644178183707,0.009990920779972172,0.00860458064251376
ID_RFMVP1,0.9366260821202614,0.9293111032565764,0.9260192860473926,0.9366260821202614,0.9293111032565764,0.9260192860473926
ID_MAZYU5,0.08226911989862558,0.1067407867299175,0.07644429751090694,0.08226911989862558,0.1067407867299175,0.07644429751090694
ID_6DNPKM,0.005587562838589799,0.00693817519163529,0.0040401309660433055,0.005587562838589799,0.00693817519163529,0.0040401309660433055
ID_1POEUY,0.8375800347186806,0.8541149192624838,0.8251494945555784,0.8375800347186806,0.8541149192624838,0.8251494945555784
ID_XPTF43,0.006283382701047387,0.006550635923160431,0.004817549560528307,0.006283382701047387,0.006550635923160431,0.004817549560528307
ID_VHAVHK,0.026053322523721292,0.02203383516699107,0.0202442074778011,0.026053322523721292,0.02203383516699107,0.0202442074778011
ID_95PZ3O,0.17231024508405712,0.21063669978835975,0.24887602790591595,0.17231024508405712,0.21063669978835975,0.24887602790591595
ID_QXR2H2,0.9835537450347014,0.9803535919571975,0.9808581743839894,0.9835537450347014,0.9803535919571975,0.9808581743839894
ID_1KOTHI,0.010230135812026302,0.00912399111538344,0.006787257183118481,0.010230135812026302,0.00912399111538344,0.006787257183118481
ID_NAHN7Y,0.8257385215665212,0.8715394795227457,0.8671128022496833,0.8257385215665212,0.8715394795227457,0.8671128022496833
ID_YJA0TQ,0.97834881816387,0.9745432060047079,0.9740022956067975,0.97834881816387,0.9745432060047079,0.9740022956067975
ID_G3ILE9,0.006362828341888527,0.006019192979409815,0.005415843171522468,0.006362828341888527,0.006019192979409815,0.005415843171522468
ID_24QWBN,0.009749249255888725,0.00887448938630679,0.005775499583169847,0.009749249255888725,0.00887448938630679,0.005775499583169847
ID_3X8UUY,0.03194399736201205,0.025748697050589648,0.02609157845657481,0.03194399736201205,0.025748697050589648,0.02609157845657481
ID_OQS4UZ,0.10763357474665736,0.07933820407466818,0.06405535809645492,0.10763357474665736,0.07933820407466818,0.06405535809645492
ID_LG3YSQ,0.006133487786339541,0.006333085758032551,0.004685760993486183,0.006133487786339541,0.006333085758032551,0.004685760993486183
ID_T70IQD,0.08226911989862558,0.1067407867299175,0.07644429751090694,0.08226911989862558,0.1067407867299175,0.07644429751090694
ID_0KPLCT,0.006431199902916833,0.005735188476300824,0.004770733159245927,0.006431199902916833,0.005735188476300824,0.004770733159245927
ID_O3YAZ2,0.007884491183073938,0.11235947899083328,0.11416033565134699,0.007884491183073938,0.11235947899083328,0.11416033565134699
ID_PRV9UH,0.009749249255888725,0.00887448938630679,0.005775499583169847,0.009749249255888725,0.00887448938630679,0.005775499583169847
ID_XDN5PB,0.9655798662213786,0.9603996552733997,0.9642673199963393,0.9655798662213786,0.9603996552733997,0.9642673199963393
ID_JM0BDH,0.013287028329865079,0.08736795326992779,0.08878794770838944,0.013287028329865079,0.08736795326992779,0.08878794770838944
ID_PL61GB,0.034983022859328465,0.03492720988594422,0.019828793814179107,0.034983022859328465,0.03492720988594422,0.019828793814179107
ID_MN2MRM,0.003280997067931994,0.04478265231249594,0.02962571346946577,0.003280997067931994,0.04478265231249594,0.02962571346946577
ID_AI5SSM,0.02756361025193724,0.027795381779519502,0.01601966237245578,0.02756361025193724,0.027795381779519502,0.01601966237245578
ID_66P31M,0.5300477821848688,0.4914515727881869,0.4150599035063559,0.5300477821848688,0.4914515727881869,0.4150599035063559
ID_2FRWAE,0.5585724230691642,0.5480513379283057,0.46423100056621963,0.5585724230691642,0.5480513379283057,0.46423100056621963
ID_IWNI80,0.004146331625942196,0.004701861234299246,0.0053944484176042095,0.004146331625942196,0.004701861234299246,0.0053944484176042095
ID_ZEVMMY,0.027279466968434647,0.02690155234789032,0.016232715831736133,0.027279466968434647,0.02690155234789032,0.016232715831736133
ID_MVVUUT,0.5640483153489986,0.4686754569136456,0.43505321558241977,0.5640483153489986,0.4686754569136456,0.43505321558241977
ID_549YS4,0.9178593371493573,0.9114962077015066,0.8624199442639155,0.9178593371493573,0.9114962077015066,0.8624199442639155
ID_UAC84X,0.9797753723760192,0.9698764654836185,0.9695735021413985,0.9797753723760192,0.9698764654836185,0.9695735021413985
ID_3J9IW4,0.006555991359995493,0.008955029306256392,0.008553286503549112,0.006555991359995493,0.008955029306256392,0.008553286503549112
ID_DQSA25,0.09282879882098174,0.12783808016747178,0.10712697495407338,0.09282879882098174,0.12783808016747178,0.10712697495407338
ID_FAHJ31,0.008566122008788965,0.09595532273031493,0.07550843638012847,0.008566122008788965,0.09595532273031493,0.07550843638012847
ID_INI6BF,0.3366952748167349,0.30053299193799815,0.2735885747742177,0.3366952748167349,0.30053299193799815,0.2735885747742177
ID_79ZAGP,0.9604353954547119,0.9490425920273047,0.9474916299790012,0.9604353954547119,0.9490425920273047,0.9474916299790012
ID_A66Y8W,0.0035886745300146025,0.039228693715547026,0.04638231477466148,0.0035886745300146025,0.039228693715547026,0.04638231477466148
ID_JC7BJB,0.03276572084441856,0.04308735241270933,0.03270436783602235,0.03276572084441856,0.04308735241270933,0.03270436783602235
ID_A2QUMV,0.19837011079695271,0.26211587749535376,0.19901100371961924,0.19837011079695271,0.26211587749535376,0.19901100371961924
ID_O12IAN,0.027875087484237046,0.028344521669597885,0.0382042701373644,0.027875087484237046,0.028344521669597885,0.0382042701373644
ID_UHJ511,0.858741877607998,0.8738445496782326,0.8689884527994844,0.858741877607998,0.8738445496782326,0.8689884527994844
ID_N0275W,0.02830573662351319,0.026851708110809284,0.0163803042632615,0.02830573662351319,0.026851708110809284,0.0163803042632615
ID_S4LM69,0.4453096478027899,0.4396252114907308,0.38725209059161597,0.4453096478027899,0.4396252114907308,0.38725209059161597
ID_9RUXFC,0.19437409469088607,0.18734116158718486,0.1663709848382588,0.19437409469088607,0.18734116158718486,0.1663709848382588
ID_9OW45W,0.2890595548918823,0.3832207256583565,0.2547550859510444,0.2890595548918823,0.3832207256583565,0.2547550859510444
ID_K9DA8B,0.012983891090866156,0.011457383094122546,0.010370440853306998,0.012983891090866156,0.011457383094122546,0.010370440853306998
ID_HSWUYA,0.06861395996876217,0.10077901371866439,0.06294000489665344,0.06861395996876217,0.10077901371866439,0.06294000489665344
ID_7HA00C,0.193969174537513,0.19156639768414407,0.17702278672274163,0.193969174537513,0.19156639768414407,0.17702278672274163
ID_BXSYRV,0.09282879882098174,0.12783808016747178,0.10712697495407338,0.09282879882098174,0.12783808016747178,0.10712697495407338
ID_4DVYXS,0.015172264421534295,0.011786291167952195,0.012083073687589912,0.015172264421534295,0.011786291167952195,0.012083073687589912
ID_G5R1VQ,0.008667433039527127,0.1868537795618093,0.3187840986073616,0.008667433039527127,0.1868537795618093,0.3187840986073616
ID_QF4DDJ,0.011617848926990079,0.1146006244136068,0.09911923993687975,0.011617848926990079,0.1146006244136068,0.09911923993687975
ID_29LP7U,0.0067272695867382215,0.01097067708946421,0.00949618356966518,0.0067272695867382215,0.01097067708946421,0.00949618356966518
ID_8ZA4KK,0.03619196574865876,0.049642268659705266,0.03578877139521955,0.03619196574865876,0.049642268659705266,0.03578877139521955
ID_935SYF,0.06901654227406043,0.07657245618069096,0.056989839751415784,0.06901654227406043,0.07657245618069096,0.056989839751415784
ID_O89PTQ,0.013280453725425974,0.012500857378338441,0.011434239582603265,0.013280453725425974,0.012500857378338441,0.011434239582603265
ID_JA5WCA,0.9624108843972221,0.9571192655581634,0.9572498926274204,0.9624108843972221,0.9571192655581634,0.9572498926274204
ID_WYTK03,0.013406503673987866,0.012593123196873607,0.010785965462897656,0.013406503673987866,0.012593123196873607,0.010785965462897656
ID_IKRZY1,0.27869889351896027,0.23059340235734974,0.17089699802769823,0.27869889351896027,0.23059340235734974,0.17089699802769823
ID_LL1JXX,0.007838214918749807,0.011702684568723391,0.010576872904016828,0.007838214918749807,0.011702684568723391,0.010576872904016828
ID_M6AO2V,0.7830264131360761,0.7595548065292592,0.7096904395459087,0.7830264131360761,0.7595548065292592,0.7096904395459087
ID_LG5UO0,0.18477438873620938,0.1885971009970711,0.14253346432408648,0.18477438873620938,0.1885971009970711,0.14253346432408648
ID_QFZS8H,0.07649922348898773,0.10214206991536232,0.07206769977027833,0.07649922348898773,0.10214206991536232,0.07206769977027833
ID_LM2JY4,0.012990196917392019,0.0958604310031031,0.09216275941260517,0.012990196917392019,0.0958604310031031,0.09216275941260517
ID_88MMIY,0.009160822447308347,0.012692115819108757,0.009813346809134902,0.009160822447308347,0.012692115819108757,0.009813346809134902
ID_PMF5Q4,0.007406549307498272,0.010647409449757648,0.009292344065558358,0.007406549307498272,0.010647409449757648,0.009292344065558358
ID_QWY4NC,0.9289861189179253,0.9296370347108569,0.934738255022124,0.9289861189179253,0.9296370347108569,0.934738255022124
ID_DTH3DJ,0.008185490117465274,0.012535713074336173,0.010769036034474171,0.008185490117465274,0.012535713074336173,0.010769036034474171
ID_H94778,0.6152252523579307,0.6495965847848493,0.6581616056225127,0.6152252523579307,0.6495965847848493,0.6581616056225127
ID_5GWF50,0.8114835466184299,0.7760564637999581,0.7782257448669668,0.8114835466184299,0.7760564637999581,0.7782257448669668
ID_52Y9FW,0.005597686359105009,0.008797375466886132,0.005388606217280462,0.005597686359105009,0.008797375466886132,0.005388606217280462
ID_ABK42Y,0.03516416418322452,0.03465365617160444,0.019109530378142375,0.03516416418322452,0.03465365617160444,0.019109530378142375
ID_QAP5BH,0.007418045706298646,0.01090064666222944,0.00960254517656053,0.007418045706298646,0.01090064666222944,0.00960254517656053
ID_VIOLB1,0.04805033806209712,0.07450193462881985,0.0599475401304893,0.04805033806209712,0.07450193462881985,0.0599475401304893
ID_4VICY7,0.005460532750308675,0.007216659027207422,0.005351915682361349,0.005460532750308675,0.007216659027207422,0.005351915682361349
ID_7GMWB7,0.4863541332644534,0.3837853942000238,0.3286704766343691,0.4863541332644534,0.3837853942000238,0.3286704766343691
ID_BNQY90,0.09282879882098174,0.12783808016747178,0.10712697495407338,0.09282879882098174,0.12783808016747178,0.10712697495407338
ID_4ODSXP,0.6715218754271062,0.7167341664344251,0.6923134696676869,0.6715218754271062,0.7167341664344251,0.6923134696676869
ID_IVIROD,0.013406503673987866,0.012593123196873607,0.010785965462897656,0.013406503673987866,0.012593123196873607,0.010785965462897656
ID_0GB49S,0.011980662519081035,0.016806545190390574,0.01279281392197507,0.011980662519081035,0.016806545190390574,0.01279281392197507
ID_LYYH98,0.055283964973975745,0.0495131084869265,0.0391752167267528,0.055283964973975745,0.0495131084869265,0.0391752167267528
ID_TDGJ6O,0.9195318495530436,0.9186306392429229,0.9098387002965553,0.9195318495530436,0.9186306392429229,0.9098387002965553
ID_NVRCO0,0.007398211820948193,0.006209975809715386,0.005815906782311275,0.007398211820948193,0.006209975809715386,0.005815906782311275
ID_1L8DPU,0.8613058692485632,0.8263918206330744,0.8683392743308174,0.8613058692485632,0.8263918206330744,0.8683392743308174
ID_QAL44W,0.028277976609730516,0.03316165076384501,0.02732910772567536,0.028277976609730516,0.03316165076384501,0.02732910772567536
ID_AQKGW8,0.010862934415686589,0.01018003872103109,0.008909644792425123,0.010862934415686589,0.01018003872103109,0.008909644792425123
ID_2GBUTZ,0.03341007983388257,0.03668610211904579,0.022640394291270273,0.03341007983388257,0.03668610211904579,0.022640394291270273
ID_81EWH0,0.9119523968111701,0.8868820745000112,0.8819569687153813,0.9119523968111701,0.8868820745000112,0.8819569687153813
ID_N2W1RY,0.9891468678104103,0.9863678635485851,0.9867946182668252,0.9891468678104103,0.9863678635485851,0.9867946182668252
ID_H8QWIJ,0.13677990419113698,0.15655504739835752,0.15451189846205787,0.13677990419113698,0.15655504739835752,0.15451189846205787
ID_IN5S9Z,0.8251893378767954,0.7450502017540084,0.7208982553660681,0.8251893378767954,0.7450502017540084,0.7208982553660681
ID_E5D8NN,0.009240352888353918,0.009859172434953843,0.0073861466954139934,0.009240352888353918,0.009859172434953843,0.0073861466954139934
ID_A7KZ7P,0.03298214970838481,0.033290110144282,0.020126416122852594,0.03298214970838481,0.033290110144282,0.020126416122852594
ID_UET63A,0.004233818108023141,0.005174963053985382,0.0038046146229207037,0.004233818108023141,0.005174963053985382,0.0038046146229207037
ID_1RJBGJ,0.00941981969996044,0.010989039622993932,0.009968148532381569,0.00941981969996044,0.010989039622993932,0.009968148532381569
ID_UX3E34,0.06310373119410276,0.042782732793004125,0.031687581265288055,0.06310373119410276,0.042782732793004125,0.031687581265288055
ID_HT30DM,0.9546794462999959,0.917531532192473,0.9285175228022977,0.9546794462999959,0.917531532192473,0.9285175228022977
